stage,num_players,hand_odds,std_odds,last_action,action
flop,3,0.31893687707641194,0.14459550940008659,re-raises,calls
flop,3,0.12292358803986711,0.18212358056708483,re-raises,folds
turn,2,0.7727272727272727,0.29171118054932826,checks,bets
turn,2,0.13636363636363635,0.34572557301282825,bets,calls
river,2,1.0,0.46589402669870356,checks,bets
river,2,0.0,0.47479981800460785,bets,folds
preflop,9,0.139,0.013742999537386287,checks,bets
preflop,9,0.076,0.07666488371744468,bets,folds
preflop,8,0.095,0.017839390635463193,bets,folds
preflop,7,0.156,0.039360525897748945,bets,calls
preflop,7,0.123,0.0540234672142183,bets,calls
preflop,7,0.172,0.08086442239405911,bets,calls
preflop,7,0.222,0.03526867391334044,bets,calls
preflop,7,0.125,0.003196511724739573,bets,calls
preflop,7,0.07,0.07758773627961532,bets,folds
flop,6,0.3063063063063063,0.24755830036625243,checks,bets
flop,6,0.012012012012012012,0.21143153871625564,bets,folds
flop,5,0.025525525525525526,0.17942183239693757,bets,folds
flop,4,0.025525525525525526,0.2328298377626859,bets,folds
flop,3,0.03453453453453453,0.22368929583529085,bets,folds
flop,2,0.5960960960960962,0.19781638270190172,bets,raises
flop,2,0.3063063063063063,0.1765820298638562,raises,re-raises
flop,2,0.5960960960960962,0.24184536154420058,re-raises,calls
turn,2,0.1590909090909091,0.3799566387309544,checks,bets
turn,2,0.8409090909090909,0.37517665568992925,bets,raises
turn,2,0.1590909090909091,0.32072163542823473,raises,calls
river,2,1.0,0.5331781054317801,checks,bets
river,2,0.0,0.49637738181516633,bets,folds
preflop,9,0.076,0.055276956756464546,checks,checks
preflop,9,0.065,0.06030778393801445,checks,checks
preflop,9,0.12,0.05765294724826586,checks,bets
preflop,9,0.07,0.030164375368401768,bets,folds
preflop,8,0.057,-0.010527759824754485,bets,folds
preflop,7,0.076,0.08527617088369485,bets,folds
preflop,6,0.172,0.04742167464747346,bets,calls
preflop,6,0.069,0.0788230742133264,bets,folds
preflop,5,0.073,0.008473544275814659,bets,folds
preflop,4,0.076,0.0418113553618564,bets,folds
preflop,3,0.065,0.03557016436588047,bets,folds
flop,2,0.08787878787878788,0.37510882159845876,checks,checks
flop,2,0.9121212121212121,0.4184204274778046,checks,bets
flop,2,0.08787878787878788,0.406819689343245,bets,folds
preflop,9,0.093,0.045154140992764366,checks,checks
preflop,9,0.099,0.08424691831045221,checks,checks
preflop,9,0.137,0.10131090012881376,checks,bets
preflop,9,0.078,0.10486227510776033,bets,folds
preflop,8,0.148,0.1163609195019493,bets,calls
preflop,8,0.09,0.10464009048573326,bets,folds
preflop,7,0.311,0.07459381388541832,bets,raises
preflop,7,0.062,0.04409467505821165,raises,folds
preflop,6,0.139,0.048648759267986494,raises,calls
preflop,6,0.093,0.10312503768840862,raises,folds
preflop,5,0.099,0.08884677036673613,raises,folds
preflop,4,0.137,0.09584982341230076,raises,calls
preflop,4,0.148,0.036209726081596574,raises,calls
flop,4,0.0475609756097561,0.41138994064437956,checks,checks
flop,4,0.05853658536585366,0.42122947655275367,checks,checks
flop,4,0.8707317073170732,0.40301428508213005,checks,bets
flop,4,0.003658536585365854,0.3297987809449854,bets,folds
flop,3,0.0475609756097561,0.32871679998306635,bets,folds
flop,2,0.05853658536585366,0.34905123466628935,bets,folds
preflop,9,0.074,0.005102687822721323,checks,checks
preflop,9,0.134,0.0062332474059484284,checks,bets
preflop,9,0.073,0.012261964561184422,bets,folds
preflop,8,0.098,0.04939008919974544,bets,folds
preflop,7,0.108,0.05634937660972049,bets,calls
preflop,7,0.048,-0.005904923344569605,bets,folds
preflop,6,0.094,0.0722892267841725,bets,folds
preflop,5,0.094,0.07723006874881458,bets,folds
preflop,4,0.065,0.056586342442918436,bets,folds
preflop,3,0.074,-0.013460429217571668,bets,folds
flop,2,0.12424242424242424,0.42966137317138325,checks,bets
flop,2,0.8757575757575757,0.3481604737169221,bets,raises
flop,2,0.12424242424242424,0.4270354328929507,raises,calls
turn,2,0.11363636363636363,0.43154643957239364,checks,bets
turn,2,0.8863636363636364,0.40749202050310146,bets,raises
turn,2,0.11363636363636363,0.3396148601659958,raises,calls
river,2,0.0,0.5147035533375929,checks,checks
river,2,1.0,0.5304887977561938,checks,bets
river,2,0.0,0.45942460977844274,bets,folds
preflop,9,0.094,0.03358460410587596,checks,checks
preflop,9,0.068,0.07822906879686162,checks,checks
preflop,9,0.155,-0.005158085681839578,checks,bets
preflop,9,0.099,0.028471769969171973,bets,folds
preflop,8,0.12,0.02948363786152145,bets,calls
preflop,8,0.067,0.0700128025061398,bets,folds
preflop,7,0.098,0.016084169622049532,bets,folds
preflop,6,0.078,0.06737145427203133,bets,folds
preflop,5,0.136,0.08640191411018591,bets,calls
preflop,5,0.094,-0.017706320215140153,bets,folds
preflop,4,0.068,0.08556798863286932,bets,folds
flop,3,0.3178294573643411,-0.019570364014599825,checks,bets
flop,3,0.3178294573643411,0.04470375361429814,bets,raises
flop,3,0.35437430786268,0.030747734512548742,raises,re-raises
flop,3,0.3178294573643411,0.05230443752212936,re-raises,calls
flop,3,0.3178294573643411,-0.01462267785264722,re-raises,calls
turn,3,0.16666666666666666,0.19398226500954666,checks,bets
turn,3,0.6190476190476191,0.2504022318666793,bets,raises
turn,3,0.14285714285714285,0.20872753152052909,raises,calls
turn,3,0.16666666666666666,0.17011972567285522,raises,calls
river,3,0.0,0.529446644914389,checks,checks
river,3,1.0,0.45284649285428147,checks,bets
river,3,0.0,0.49134245448409886,bets,folds
river,2,0.0,0.4766829152107482,bets,folds
preflop,9,0.058,0.11357150806216779,checks,checks
preflop,9,0.08,0.08847123997400319,checks,checks
preflop,9,0.054,0.11486142622418258,checks,checks
preflop,9,0.099,0.10421604109910054,checks,checks
preflop,9,0.261,0.09144177283965202,checks,bets
preflop,9,0.065,0.024807293875229564,bets,folds
preflop,8,0.129,0.0684328348842369,bets,calls
preflop,8,0.113,0.09741315605147693,bets,calls
preflop,8,0.134,0.0471149915004164,bets,calls
preflop,8,0.058,0.07920295801700575,bets,folds
preflop,7,0.08,0.019715624059835256,bets,folds
preflop,6,0.054,0.05095990605000549,bets,folds
preflop,5,0.099,0.08349782622938087,bets,folds
flop,4,0.9451219512195121,0.36309125505253065,checks,bets
flop,4,0.003658536585365854,0.4521186648555846,bets,folds
flop,3,0.042682926829268296,0.4319240869523826,bets,folds
flop,2,0.007317073170731708,0.38906340971492487,bets,folds
preflop,9,0.076,0.0012388181491508853,checks,checks
preflop,9,0.085,0.0864712355322036,checks,checks
preflop,9,0.108,0.07094393057389074,checks,bets
preflop,9,0.065,0.04259892620796357,bets,folds
preflop,8,0.056,0.06831173395363116,bets,folds
preflop,7,0.092,0.08607790147192147,bets,folds
preflop,6,0.086,0.04479030014086881,bets,folds
preflop,5,0.112,0.04642806444330451,bets,calls
preflop,5,0.151,0.01411790400160521,bets,calls
preflop,5,0.076,0.021716367741160675,bets,folds
preflop,4,0.085,0.018197213793957813,bets,folds
flop,3,0.19047619047619047,0.30707738117393374,checks,bets
flop,3,0.04318936877076412,0.35477873859934334,bets,folds
flop,2,0.7663344407530454,0.30299433856126484,bets,raises
flop,2,0.19047619047619047,0.2925927039311828,raises,calls
turn,2,0.11363636363636363,0.36727827312272965,checks,bets
turn,2,0.8863636363636364,0.336860855797156,bets,raises
turn,2,0.11363636363636363,0.39531400459782007,raises,calls
river,2,0.0,0.534737067457547,checks,checks
river,2,1.0,0.5426553406715371,checks,bets
river,2,0.0,0.4821082867106267,bets,folds
preflop,9,0.06,0.05867804664650082,checks,checks
preflop,9,0.049,0.0661541327293864,checks,checks
preflop,9,0.181,0.02526292686827013,checks,bets
preflop,9,0.148,0.01041650816364817,bets,calls
preflop,9,0.078,0.009026259730067925,bets,folds
preflop,8,0.096,0.001799037721336251,bets,folds
preflop,7,0.139,0.05040169920663575,bets,calls
preflop,7,0.054,0.01213501134706449,bets,folds
preflop,6,0.062,0.061864017053563466,bets,folds
preflop,5,0.06,0.09687156111548612,bets,folds
preflop,4,0.049,0.021651829646628113,bets,folds
flop,3,0.6710963455149501,0.2721539788655522,checks,bets
flop,3,0.150609080841639,0.3030545105311017,bets,calls
flop,3,0.13510520487264674,0.24847846754255648,bets,calls
turn,3,0.5952380952380952,0.15965647187401266,checks,bets
turn,3,0.2619047619047619,0.22268014662903873,bets,raises
turn,3,0.14285714285714285,0.1453187607343377,raises,calls
turn,3,0.5952380952380952,0.16925839350498806,raises,re-raises
turn,3,0.2619047619047619,0.211967638427506,re-raises,calls
turn,3,0.14285714285714285,0.15671948147187809,re-raises,folds
river,2,1.0,0.5134438627036083,checks,bets
river,2,0.0,0.5209155279224899,bets,folds
preflop,9,0.07,0.04561378551956563,checks,checks
preflop,9,0.114,0.062439052105102893,checks,bets
preflop,9,0.148,0.006965775866948902,bets,calls
preflop,9,0.054,0.07486647071286198,bets,folds
preflop,8,0.081,0.05905516353475895,bets,folds
preflop,7,0.116,0.025180701259295328,bets,calls
preflop,7,0.056,0.07268850910316992,bets,folds
preflop,6,0.132,0.05135030624464701,bets,calls
preflop,6,0.069,0.06034962165309242,bets,folds
preflop,5,0.07,-0.006187282445666707,bets,folds
flop,4,0.03048780487804878,0.194132363721561,checks,checks
flop,4,0.05731707317073171,0.17865416670742817,checks,checks
flop,4,0.5646341463414634,0.23801194788078867,checks,bets
flop,4,0.3402439024390244,0.18415378527055676,bets,raises
flop,4,0.03048780487804878,0.1717779549694751,raises,folds
flop,3,0.05731707317073171,0.24156014010091764,raises,folds
flop,2,0.5646341463414634,0.27019666327539177,raises,re-raises
flop,2,0.3402439024390244,0.22674103888366268,re-raises,calls
turn,2,1.0,0.4854599992365254,checks,bets
turn,2,0.0,0.5020102631146377,bets,folds
preflop,9,0.121,0.01886066025095779,checks,bets
preflop,9,0.068,-0.0003909832551122344,bets,folds
preflop,8,0.151,0.03052567676705111,bets,calls
preflop,8,0.144,0.022309937662519257,bets,calls
preflop,8,0.131,-0.006170932284673518,bets,calls
preflop,8,0.086,0.053870637463154944,bets,folds
preflop,7,0.156,0.020652667445284156,bets,calls
preflop,7,0.062,0.02059703865427384,bets,folds
preflop,6,0.08,0.06657009874478738,bets,folds
flop,5,0.1039136302294197,0.2458680064564107,checks,bets
flop,5,0.5695006747638327,0.18567268654047867,bets,raises
flop,5,0.08771929824561403,0.22900109640738076,raises,folds
flop,4,0.145748987854251,0.13960504896712955,raises,calls
flop,4,0.0931174089068826,0.199867676009036,raises,folds
flop,3,0.1039136302294197,0.18526436961552262,raises,calls
turn,3,0.047619047619047616,0.36607292612710035,checks,checks
turn,3,0.8333333333333334,0.34559349628193303,checks,bets
turn,3,0.11904761904761904,0.39507396433145864,bets,calls
turn,3,0.047619047619047616,0.3442707251785716,bets,folds
river,2,1.0,0.459536239756206,checks,bets
river,2,0.0,0.48819206915128266,bets,folds
preflop,9,0.098,0.0018520527509287357,checks,checks
preflop,9,0.123,0.015943383690072605,checks,bets
preflop,9,0.086,0.0621395143040715,bets,folds
preflop,8,0.111,0.07402564272143844,bets,calls
preflop,8,0.054,0.01631739450316119,bets,folds
preflop,7,0.06,0.08409619036703764,bets,folds
preflop,6,0.081,0.007773459794302134,bets,folds
preflop,5,0.082,0.024153910899349765,bets,folds
preflop,4,0.145,0.07181023190858674,bets,calls
preflop,4,0.098,-0.006434137308443739,bets,folds
flop,3,0.042081949058693245,0.4634496569509423,checks,checks
flop,3,0.028792912513842746,0.3864308662773734,checks,checks
flop,3,0.929125138427464,0.47915700284316703,checks,bets
flop,3,0.042081949058693245,0.421388124347111,bets,folds
flop,2,0.028792912513842746,0.47165079373597507,bets,folds
preflop,9,0.311,0.10597066339115395,checks,bets
preflop,9,0.193,0.09720809428813386,bets,calls
preflop,9,0.06,0.10503458326458319,bets,folds
preflop,8,0.06,0.07762484612647641,bets,folds
preflop,7,0.054,0.08308969693265103,bets,folds
preflop,6,0.074,0.05907376871714439,bets,folds
preflop,5,0.101,0.05167620591962045,bets,calls
preflop,5,0.056,0.1274482308036995,bets,folds
preflop,4,0.134,0.07067942047962072,bets,calls
flop,4,0.5573170731707318,0.24774657001912198,checks,bets
flop,4,0.1378048780487805,0.1805515300188238,bets,calls
flop,4,0.045121951219512194,0.1488961761391597,bets,folds
flop,3,0.25853658536585367,0.21478379171277678,bets,raises
flop,3,0.5573170731707318,0.20236852222371593,raises,re-raises
flop,3,0.1378048780487805,0.147227960509624,re-raises,folds
flop,2,0.25853658536585367,0.19682060335938334,re-raises,calls
turn,2,0.8181818181818182,0.3540759407414556,checks,bets
turn,2,0.18181818181818182,0.33897427566329685,bets,calls
river,2,1.0,0.5265702488202031,checks,bets
river,2,0.0,0.47571526581272167,bets,folds
preflop,9,0.057,0.07481847080436763,checks,checks
preflop,9,0.056,0.09554343174093485,checks,checks
preflop,9,0.109,0.1275570053200158,checks,bets
preflop,9,0.104,0.052550224018952915,bets,calls
preflop,9,0.068,0.04011701741272552,bets,folds
preflop,8,0.091,0.0935892083858121,bets,folds
preflop,7,0.311,0.0715798024319429,bets,raises
preflop,7,0.061,0.06959562317701717,raises,folds
preflop,6,0.137,0.06317121957840616,raises,calls
preflop,6,0.057,0.09115838304580898,raises,folds
preflop,5,0.056,0.10926553285806867,raises,folds
preflop,4,0.109,0.030574026738736444,raises,calls
preflop,4,0.104,0.06898744322376434,raises,calls
flop,4,0.25365853658536586,0.30246957802459945,checks,bets
flop,4,0.024390243902439025,0.29003428225361844,bets,folds
flop,3,0.6682926829268293,0.2776737698564661,bets,raises
flop,3,0.05365853658536585,0.28106666669086655,raises,folds
flop,2,0.25365853658536586,0.3139362883220194,raises,re-raises
flop,2,0.6682926829268293,0.30959618340323003,re-raises,calls
turn,2,0.18181818181818182,0.3219084795023194,checks,bets
turn,2,0.8181818181818182,0.30689312388283624,bets,raises
turn,2,0.18181818181818182,0.36833773743771986,raises,calls
river,2,0.0,0.5350136162065184,checks,checks
river,2,1.0,0.5395117082001242,checks,bets
river,2,0.0,0.488960163942393,bets,folds
preflop,9,0.06,0.0054505461954734505,checks,checks
preflop,9,0.137,0.06710283647056789,checks,bets
preflop,9,0.069,0.019399294692874533,bets,folds
preflop,8,0.067,0.08138837621569622,bets,folds
preflop,7,0.067,0.0012837732079177544,bets,folds
preflop,6,0.056,0.009825400531547339,bets,folds
preflop,5,0.172,0.013884113264685333,bets,calls
preflop,5,0.08,0.014336354563825131,bets,folds
preflop,4,0.112,0.044461597575799365,bets,calls
preflop,4,0.06,0.04574780644254311,bets,folds
flop,3,0.20487264673311184,0.16693369251414925,checks,bets
flop,3,0.2070874861572536,0.20899095981813526,bets,calls
flop,3,0.5880398671096345,0.19998067263669617,bets,raises
flop,3,0.20487264673311184,0.17758786271641547,raises,calls
flop,3,0.2070874861572536,0.14611164296238333,raises,calls
turn,3,0.14285714285714285,0.25640561013903684,checks,bets
turn,3,0.14285714285714285,0.23997212840987717,bets,calls
turn,3,0.7142857142857143,0.2933112788208335,bets,raises
turn,3,0.14285714285714285,0.28575796614370325,raises,calls
turn,3,0.14285714285714285,0.3107644179828472,raises,calls
river,3,0.0,0.47509307737818085,checks,checks
river,3,0.0,0.4351433960937095,checks,checks
river,3,1.0,0.4252275119315549,checks,bets
river,3,0.0,0.4443204721747948,bets,folds
river,2,0.0,0.5076764532974416,bets,folds
preflop,9,0.109,0.06869776202698104,checks,bets
preflop,9,0.066,0.021175629565485136,bets,folds
preflop,8,0.09,0.0065778060715169125,bets,folds
preflop,7,0.063,0.02202798513718066,bets,folds
preflop,6,0.131,0.0010266584448790743,bets,calls
preflop,6,0.057,0.029286939720633207,bets,folds
preflop,5,0.062,0.0004166736075368431,bets,folds
preflop,4,0.086,0.04268084103584019,bets,folds
preflop,3,0.068,0.0047151245768713435,bets,folds
flop,2,0.24848484848484848,0.28607827488135334,checks,bets
flop,2,0.7424242424242424,0.29101300328959295,bets,raises
flop,2,0.24848484848484848,0.2334816222865961,raises,calls
turn,2,0.13636363636363635,0.32816131531798887,checks,bets
turn,2,0.7954545454545454,0.2928643346160306,bets,raises
turn,2,0.13636363636363635,0.3874389652284804,raises,calls
river,2,0.0,0.5042570748189212,checks,checks
river,2,1.0,0.5378687174308686,checks,bets
river,2,0.0,0.5279457779972273,bets,folds
preflop,9,0.054,0.0044461365449675605,checks,checks
preflop,9,0.094,-0.02293849611319282,checks,checks
preflop,9,0.08,0.004532485334559605,checks,checks
preflop,9,0.083,0.003315776817061203,checks,checks
preflop,9,0.081,0.07104494776556664,checks,checks
preflop,9,0.082,0.005854271272318946,checks,checks
preflop,9,0.095,0.02988174530280619,checks,checks
preflop,9,0.062,-0.0071822665560379965,checks,checks
preflop,9,0.048,0.035143662459611584,checks,checks
flop,9,0.6881720430107527,0.2128133565357609,checks,bets
flop,9,0.012903225806451613,0.18555432164863567,bets,folds
flop,8,0.03870967741935484,0.2438064884435309,bets,folds
flop,7,0.060215053763440864,0.21193661060845362,bets,folds
flop,6,0.008602150537634409,0.18471293190579757,bets,folds
flop,5,0.043010752688172046,0.24689517429502605,bets,folds
flop,4,0.04086021505376344,0.22714956351000487,bets,folds
flop,3,0.0064516129032258064,0.21333628145851047,bets,folds
flop,2,0.0,0.24483753129851749,bets,folds
preflop,9,0.085,-0.0027565634869239977,checks,checks
preflop,9,0.094,0.0015012021403094863,checks,checks
preflop,9,0.054,0.06708211095476155,checks,checks
preflop,9,0.131,-0.0032520506595031945,checks,bets
preflop,9,0.193,0.0053340155244188045,bets,calls
preflop,9,0.102,-0.00890592311201379,bets,calls
preflop,9,0.113,0.03951140229909028,bets,calls
preflop,9,0.07,0.01545410511428505,bets,folds
preflop,8,0.068,0.08340113533419721,bets,folds
preflop,7,0.085,0.03229051973042738,bets,folds
preflop,6,0.094,0.09151452129519813,bets,folds
preflop,5,0.054,0.03544378105801858,bets,folds
flop,4,0.5390243902439025,0.2655293575405148,checks,bets
flop,4,0.4524390243902439,0.24248982286767815,bets,raises
flop,4,0.003658536585365854,0.21383249022375656,raises,folds
flop,3,0.003658536585365854,0.2611556298098129,raises,folds
flop,2,0.5390243902439025,0.2941559116643512,raises,re-raises
flop,2,0.4524390243902439,0.19930218414274037,re-raises,calls
turn,2,0.7272727272727273,0.20960554321494362,checks,bets
turn,2,0.2727272727272727,0.17920155966664683,bets,raises
turn,2,0.7272727272727273,0.20198023612516386,raises,re-raises
turn,2,0.2727272727272727,0.18973102507938439,re-raises,calls
river,2,1.0,0.5423725019306486,checks,bets
river,2,0.0,0.4978289758205989,bets,folds
preflop,9,0.061,0.0002072342086235912,checks,checks
preflop,9,0.06,0.08942633773458619,checks,checks
preflop,9,0.054,0.04170110847567583,checks,checks
preflop,9,0.172,0.013342742071515076,checks,bets
preflop,9,0.088,-0.0011330995308574884,bets,folds
preflop,8,0.076,0.06676216476759961,bets,folds
preflop,7,0.106,-0.0028914005576927554,bets,calls
preflop,7,0.092,0.08856528056994847,bets,folds
preflop,6,0.128,0.08888792976170518,bets,calls
preflop,6,0.061,0.03340939469619516,bets,folds
preflop,5,0.06,0.08157411359039698,bets,folds
preflop,4,0.054,0.026682540167308783,bets,folds
flop,3,0.06312292358803986,0.2274557119060503,checks,checks
flop,3,0.602436323366556,0.19610788448001476,checks,bets
flop,3,0.31007751937984496,0.24025783415345936,bets,raises
flop,3,0.06312292358803986,0.2488377284691189,raises,folds
flop,2,0.602436323366556,0.2130665949693845,raises,re-raises
flop,2,0.31007751937984496,0.2001576244089786,re-raises,calls
turn,2,0.11363636363636363,0.3641692789379981,checks,bets
turn,2,0.8863636363636364,0.34560159453765055,bets,raises
turn,2,0.11363636363636363,0.35765428493009893,raises,calls
river,2,0.0,0.555759260079866,checks,checks
river,2,1.0,0.5134783330350381,checks,bets
river,2,0.0,0.5355526582692837,bets,folds
preflop,9,0.099,0.016855722472347418,checks,checks
preflop,9,0.088,0.01207477610533952,checks,checks
preflop,9,0.101,-0.01567754388160766,checks,bets
preflop,9,0.123,0.05311528780268866,bets,calls
preflop,9,0.052,0.05705999191342141,bets,folds
preflop,8,0.12,0.05217358656500137,bets,calls
preflop,8,0.068,0.006737649885285111,bets,folds
preflop,7,0.134,0.00805487192011244,bets,calls
preflop,7,0.085,0.03194587759502725,bets,folds
preflop,6,0.099,-0.0006428479848886899,bets,folds
preflop,5,0.088,0.00206434378423289,bets,folds
flop,4,0.09268292682926829,0.21225635316993396,checks,checks
flop,4,0.02926829268292683,0.1791874553550048,checks,checks
flop,4,0.49878048780487805,0.1911872190259428,checks,bets
flop,4,0.3402439024390244,0.24562058048656477,bets,raises
flop,4,0.09268292682926829,0.2376638876256703,raises,folds
flop,3,0.02926829268292683,0.16509477502784795,raises,folds
flop,2,0.49878048780487805,0.21314361254502834,raises,re-raises
flop,2,0.3402439024390244,0.20246393321348566,re-raises,calls
turn,2,0.3181818181818182,0.2051536123979681,checks,bets
turn,2,0.6818181818181818,0.22085123721233424,bets,raises
turn,2,0.3181818181818182,0.20583481840391332,raises,re-raises
turn,2,0.6818181818181818,0.2008353025961223,re-raises,calls
river,2,0.0,0.4590104160735318,checks,checks
river,2,1.0,0.5182677288290571,checks,bets
river,2,0.0,0.4873678918784126,bets,folds
preflop,9,0.073,0.015631075674231505,checks,checks
preflop,9,0.062,-0.008626026613895499,checks,checks
preflop,9,0.114,0.06698977584799078,checks,bets
preflop,9,0.098,0.018347601092308416,bets,folds
preflop,8,0.169,0.07302708007325029,bets,calls
preflop,8,0.113,0.00972684003720858,bets,calls
preflop,8,0.114,0.029328783843582167,bets,calls
preflop,8,0.063,0.07749300728808967,bets,folds
preflop,7,0.106,0.06585383047040567,bets,calls
preflop,7,0.073,-0.00873917171551622,bets,folds
preflop,6,0.062,0.03578403077404449,bets,folds
flop,5,0.02699055330634278,0.14456378847298165,checks,checks
flop,5,0.3913630229419703,0.15652404898151814,checks,bets
flop,5,0.3643724696356275,0.11423465968447657,bets,raises
flop,5,0.12280701754385964,0.18776937220130382,raises,calls
flop,5,0.09446693657219973,0.15278380043965445,raises,folds
flop,4,0.02699055330634278,0.17346630613999853,raises,folds
flop,3,0.3913630229419703,0.11508669174180397,raises,re-raises
flop,3,0.3643724696356275,0.10774992997953259,re-raises,calls
flop,3,0.12280701754385964,0.11831702833126632,re-raises,folds
turn,2,0.9318181818181818,0.5129425006344516,checks,bets
turn,2,0.0,0.41954567693148126,bets,folds
preflop,9,0.062,0.009570889931218254,checks,checks
preflop,9,0.069,0.022575189187159228,checks,checks
preflop,9,0.076,0.0453766159728356,checks,checks
preflop,9,0.06,0.025039157753691938,checks,checks
preflop,9,0.048,0.06543733720381956,checks,checks
preflop,9,0.099,0.10348906502036953,checks,checks
preflop,9,0.222,0.10755135608989982,checks,bets
preflop,9,0.062,0.019452301875924404,bets,folds
preflop,8,0.076,0.01988558737976111,bets,folds
preflop,7,0.062,0.053504728782768546,bets,folds
preflop,6,0.069,0.09724070041813787,bets,folds
preflop,5,0.076,0.035285188506754016,bets,folds
preflop,4,0.06,0.061599141925608135,bets,folds
preflop,3,0.048,0.054097075232855334,bets,folds
preflop,2,0.099,0.051628174091360446,bets,folds
preflop,9,0.146,0.016629763921792093,checks,bets
preflop,9,0.172,0.048804011564983964,bets,calls
preflop,9,0.068,0.025495264999567953,bets,folds
preflop,8,0.058,0.01274320939178901,bets,folds
preflop,7,0.101,0.0031149186077806396,bets,calls
preflop,7,0.061,0.05634713048627325,bets,folds
preflop,6,0.063,0.01740834426001825,bets,folds
preflop,5,0.14,0.0027830661534616816,bets,calls
preflop,5,0.099,0.09035617004561046,bets,folds
flop,4,0.4195121951219512,0.1663513513944158,checks,bets
flop,4,0.49634146341463414,0.2504764338343154,bets,raises
flop,4,0.003658536585365854,0.26244864639100457,raises,folds
flop,3,0.06951219512195123,0.24497273029674327,raises,folds
flop,2,0.4195121951219512,0.20451928717660775,raises,re-raises
flop,2,0.49634146341463414,0.18676092888945828,re-raises,calls
turn,2,0.29545454545454547,0.2582127421541892,checks,bets
turn,2,0.7045454545454546,0.18267565766623495,bets,raises
turn,2,0.29545454545454547,0.17287987438854965,raises,re-raises
turn,2,0.7045454545454546,0.21905943233764566,re-raises,calls
river,2,0.0,0.4823479241692591,checks,checks
river,2,1.0,0.49937219205928046,checks,bets
river,2,0.0,0.552757229806147,bets,folds
preflop,9,0.114,0.04750628889498107,checks,bets
preflop,9,0.144,0.01150074766906482,bets,calls
preflop,9,0.099,-0.014136146717980986,bets,folds
preflop,8,0.116,0.07142496021637426,bets,calls
preflop,8,0.065,0.021513108455740535,bets,folds
preflop,7,0.112,0.07338118081472444,bets,calls
preflop,7,0.068,0.03792116070787896,bets,folds
preflop,6,0.113,0.007140378421825664,bets,calls
preflop,6,0.096,-0.0065826547015445346,bets,folds
flop,5,0.31309041835357626,0.18658510600264497,checks,bets
flop,5,0.0553306342780027,0.13078020208061525,bets,folds
flop,4,0.07692307692307693,0.13831725723284166,bets,folds
flop,3,0.13090418353576247,0.1879871411552938,bets,calls
flop,3,0.41700404858299595,0.19270806603274726,bets,raises
flop,3,0.31309041835357626,0.09607589078152251,raises,re-raises
flop,3,0.13090418353576247,0.12329553038680954,re-raises,folds
flop,2,0.41700404858299595,0.1544313647383187,re-raises,calls
turn,2,0.25,0.2339576190226296,checks,bets
turn,2,0.75,0.2940667864549606,bets,raises
turn,2,0.25,0.2794808732338791,raises,re-raises
turn,2,0.75,0.20504981044406267,re-raises,calls
river,2,0.0,0.4709328271708045,checks,checks
river,2,1.0,0.46685804195484853,checks,bets
river,2,0.0,0.552901914723479,bets,folds
preflop,9,0.093,0.06380191210964281,checks,checks
preflop,9,0.108,0.05761312873813075,checks,bets
preflop,9,0.086,0.040672916374559956,bets,folds
preflop,8,0.086,0.07793112098686841,bets,folds
preflop,7,0.131,0.07965269519744736,bets,calls
preflop,7,0.151,0.03422353373258205,bets,calls
preflop,7,0.148,0.006766634990887092,bets,calls
preflop,7,0.102,0.07853084667114082,bets,calls
preflop,7,0.049,-0.004667618902797575,bets,folds
preflop,6,0.093,0.0001807352648398458,bets,folds
flop,5,0.10931174089068826,0.08586069945401953,checks,bets
flop,5,0.16464237516869096,0.08382434921681986,bets,calls
flop,5,0.18083670715249664,0.13796655842320144,bets,calls
flop,5,0.41970310391363025,0.1404817428544503,bets,raises
flop,5,0.12550607287449392,0.16974154202260608,raises,calls
flop,5,0.10931174089068826,0.06486477897928708,raises,calls
flop,5,0.16464237516869096,0.138984587049525,raises,calls
flop,5,0.18083670715249664,0.1314531916461546,raises,calls
turn,5,0.07894736842105263,0.2647298385475936,checks,checks
turn,5,0.07894736842105263,0.24810936078699483,checks,checks
turn,5,0.631578947368421,0.17899290479448599,checks,bets
turn,5,0.13157894736842105,0.256552277581071,bets,calls
turn,5,0.07894736842105263,0.23355814073142198,bets,folds
turn,4,0.07894736842105263,0.24729091896487898,bets,folds
turn,3,0.07894736842105263,0.21614770116172302,bets,folds
river,2,1.0,0.521139702463072,checks,bets
river,2,0.0,0.4984854993382328,bets,folds
preflop,9,0.148,0.015583826646139182,checks,bets
preflop,9,0.172,0.029829669430563165,bets,calls
preflop,9,0.134,0.03787593321856213,bets,calls
preflop,9,0.076,0.05733937022053831,bets,folds
preflop,8,0.086,0.06411037393987205,bets,folds
preflop,7,0.145,0.08113977265024674,bets,calls
preflop,7,0.08,0.05911088278247317,bets,folds
preflop,6,0.08,-0.004200021427565245,bets,folds
preflop,5,0.082,0.07389162475509585,bets,folds
flop,4,0.06219512195121951,0.18709446116084474,checks,checks
flop,4,0.41097560975609754,0.2222880156545415,checks,bets
flop,4,0.0475609756097561,0.16690578524478508,bets,folds
flop,3,0.4695121951219512,0.1699315005093148,bets,raises
flop,3,0.06219512195121951,0.1999290376824175,raises,folds
flop,2,0.41097560975609754,0.16768245219361894,raises,re-raises
